Frame#,Time,LTOP_X,LTOP_Y,LTOP_Z,LFRONT_X,LFRONT_Y,LFRONT_Z,LBACK_X,LBACK_Y,LBACK_Z,RTOP_X,RTOP_Y,RTOP_Z,RFRONT_X,RFRONT_Y,RFRONT_Z,RBACK_X,RBACK_Y,RBACK_Z,TL1_X,TL1_Y,TL1_Z,TR1_X,TR1_Y,TR1_Z,BR1_X,BR1_Y,BR1_Z,BL1_X,BL1_Y,BL1_Z,TL2_X,TL2_Y,TL2_Z,TR2_X,TR2_Y,TR2_Z,BR2_X,BR2_Y,BR2_Z,BL2_X,BL2_Y,BL2_Z,TL3_X,TL3_Y,TL3_Z,TR3_X,TR3_Y,TR3_Z,BR3_X,BR3_Y,BR3_Z,BL3_X,BL3_Y,BL3_Z,TL4_X,TL4_Y,TL4_Z,BR4_X,BR4_Y,BR4_Z,BL4_X,BL4_Y,BL4_Z,TR4_X,TR4_Y,TR4_Z
1976,9.875,-594.5485229492188,-493.8528137207031,884.3107299804688,-573.8795166015625,-524.5551147460938,828.877197265625,-531.20458984375,-534.5880126953125,847.6453247070312,-500.7236328125,-290.3586730957031,877.0294799804688,-546.062744140625,-263.9453125,853.9197387695312,-481.2817077636719,-263.2383117675781,829.6130981445312,-1751.76220703125,-117.94532775878906,538.4560546875,-1748.88671875,-261.0838623046875,537.2628173828125,-1781.822998046875,-258.498291015625,673.4470825195312,-1783.8916015625,-118.0125732421875,674.4415893554688,-1741.060791015625,-492.59307861328125,526.7450561523438,-1744.404296875,-632.8527221679688,521.1168823242188,-1766.72412109375,-636.9357299804688,663.9923095703125,-1772.66748046875,-493.093017578125,662.1165161132812,-1780.3812255859375,-493.4302978515625,715.4228515625,-1778.364013671875,-633.0599365234375,718.5178833007812,-1808.0479736328125,-632.35498046875,857.4540405273438,-1811.9296875,-492.732177734375,853.8295288085938,-1795.78125,-116.62311553955078,724.142578125,-1818.684814453125,-264.0110168457031,861.2832641601562,-1825.2462158203125,-117.61360931396484,862.629638671875,-1794.7491455078125,-258.9294738769531,720.0889282226562
1977,9.88,-594.55322265625,-493.8041687011719,884.3040771484375,-572.9835815429688,-523.8627319335938,828.419677734375,-531.1298828125,-534.5994873046875,847.598388671875,-500.70294189453125,-290.3517150878906,876.980224609375,-546.0509033203125,-263.93133544921875,853.8870849609375,-481.31939697265625,-263.2164306640625,829.583984375,-1751.765869140625,-117.89460754394531,538.4840698242188,-1748.892333984375,-261.080810546875,537.2415161132812,-1781.835205078125,-258.43524169921875,673.4312744140625,-1784.0023193359375,-118.04441833496094,674.575439453125,-1740.99169921875,-492.6456298828125,526.9312744140625,-1744.436767578125,-633.0072021484375,521.1707763671875,-1766.807861328125,-636.888427734375,663.9464721679688,-1772.699462890625,-493.0557556152344,662.0900268554688,-1780.3720703125,-493.4814453125,715.4456176757812,-1778.4095458984375,-633.0496215820312,718.5419311523438,-1808.06298828125,-632.3491821289062,857.4696655273438,-1812.0096435546875,-492.8380432128906,853.6596069335938,-1795.81494140625,-116.73036193847656,724.20703125,-1822.732177734375,-260.52410888671875,860.1273193359375,-1825.221435546875,-117.36547088623047,862.4558715820312,-1794.7452392578125,-258.9208679199219,720.0761108398438
1978,9.885,-594.52685546875,-493.82049560546875,884.2841186523438,-574.7677612304688,-525.8291015625,830.4210205078125,-531.154296875,-534.5805053710938,847.6245727539062,-500.7430419921875,-290.33740234375,877.025390625,-546.0585327148438,-263.9495849609375,853.926513671875,-481.3140869140625,-263.23883056640625,829.6239624023438,-1751.966796875,-117.83759307861328,538.3831176757812,-1748.90576171875,-261.09661865234375,537.2523193359375,-1781.735595703125,-258.5491027832031,673.5547485351562,-1784.0216064453125,-118.05503845214844,674.6304321289062,-1740.537841796875,-492.8870544433594,527.1904296875,-1744.437744140625,-633.0366821289062,521.1689453125,-1766.9610595703125,-636.8173217773438,663.8707275390625,-1772.70556640625,-493.1162109375,662.1437377929688,-1780.35693359375,-493.4022521972656,715.4552612304688,-1778.5694580078125,-633.0046997070312,718.4750366210938,-1807.99755859375,-632.4396362304688,857.4893798828125,-1811.948486328125,-492.6312255859375,853.8330688476562,-1795.830078125,-116.65518188476562,724.2015380859375,-1822.73486328125,-260.5039367675781,860.1128540039062,-1825.2783203125,-117.39588928222656,862.5552978515625,-1794.6968994140625,-258.8373718261719,720.0728149414062
1979,9.89,-594.54638671875,-493.8506774902344,884.3065795898438,-576.0678100585938,-527.8609619140625,832.7410888671875,-531.225341796875,-534.6018676757812,847.6664428710938,-500.77655029296875,-290.3370666503906,877.10595703125,-546.07421875,-263.95281982421875,853.94189453125,-481.3231506347656,-263.2364807128906,829.6380004882812,-1751.79833984375,-117.90249633789062,538.4310913085938,-1748.903076171875,-261.10919189453125,537.259033203125,-1781.8228759765625,-258.5750732421875,673.4935302734375,-1783.89697265625,-118.02875518798828,674.4390258789062,-1741.2371826171875,-492.4919128417969,526.7565307617188,-1744.40185546875,-632.97314453125,521.1568603515625,-1766.8419189453125,-636.8839111328125,664.0,-1772.6951904296875,-493.0375671386719,662.057861328125,-1784.6510009765625,-490.2858581542969,713.5527954101562,-1778.470458984375,-633.03125,718.49072265625,-1808.0391845703125,-632.3652954101562,857.4590454101562,-1812.0,-492.730224609375,853.743896484375,-1795.8289794921875,-116.71524047851562,724.2367553710938,-1818.6387939453125,-264.10662841796875,861.091796875,-1825.278076171875,-117.5456771850586,862.6676025390625,-1794.680908203125,-258.92755126953125,720.1180419921875
1980,9.895,-594.2588500976562,-493.7443542480469,884.0770874023438,-573.121337890625,-523.9810791015625,828.5061645507812,-531.121826171875,-534.5950927734375,847.593505859375,-500.74224853515625,-290.34820556640625,877.0381469726562,-546.0494995117188,-263.9505920410156,853.9083862304688,-481.3158874511719,-263.2492980957031,829.6279907226562,-1751.72021484375,-117.95133972167969,538.4493408203125,-1748.905029296875,-261.1112976074219,537.2305908203125,-1781.756591796875,-258.5052490234375,673.4843139648438,-1784.037109375,-118.02716827392578,674.5655517578125,-1740.8861083984375,-492.6394348144531,526.9422607421875,-1744.439208984375,-632.963623046875,521.1304321289062,-1766.6546630859375,-636.9689331054688,663.9935913085938,-1772.721435546875,-493.2164001464844,662.3029174804688,-1784.625244140625,-490.2479248046875,713.598388671875,-1778.4317626953125,-633.0802001953125,718.5540161132812,-1808.03759765625,-632.3290405273438,857.4588623046875,-1811.9515380859375,-492.6602783203125,853.7372436523438,-1795.808349609375,-116.74761199951172,724.2115478515625,-1822.73388671875,-260.4962463378906,860.0936889648438,-1825.23291015625,-117.83393859863281,862.903076171875,-1794.649658203125,-258.8149719238281,720.09375
1981,9.9,-594.5091552734375,-493.82562255859375,884.2628173828125,-574.9640502929688,-525.9635620117188,830.6395874023438,-531.109130859375,-534.5820922851562,847.5958251953125,-500.7091979980469,-290.3412170410156,876.9807739257812,-546.042724609375,-263.9247741699219,853.8773803710938,-481.2646179199219,-263.214599609375,829.591796875,-1752.9700927734375,-117.356689453125,538.2902221679688,-1748.8853759765625,-261.1061706542969,537.2597045898438,-1781.8414306640625,-258.4956359863281,673.440673828125,-1784.0059814453125,-118.09008026123047,674.632568359375,-1740.96630859375,-492.6411437988281,526.9188232421875,-1744.4161376953125,-632.9508056640625,521.1575317382812,-1767.08642578125,-636.7621459960938,663.8395385742188,-1772.7230224609375,-493.0793151855469,662.0860595703125,-1784.5999755859375,-490.28515625,713.6018676757812,-1778.3895263671875,-633.0613403320312,718.5226440429688,-1807.9952392578125,-632.4288330078125,857.468017578125,-1811.9705810546875,-492.7401123046875,853.6710205078125,-1795.8148193359375,-116.72702026367188,724.218017578125,-1822.709716796875,-260.55120849609375,860.0930786132812,-1825.274658203125,-117.65104675292969,862.708740234375,-1794.743408203125,-258.90435791015625,720.0619506835938
1982,9.905,-594.5111083984375,-493.8328552246094,884.2613525390625,-572.9893798828125,-523.89453125,828.44482421875,-531.127197265625,-534.5888671875,847.5919799804688,-500.7401123046875,-290.3603820800781,877.0426025390625,-546.0661010742188,-263.95257568359375,853.923583984375,-481.3114318847656,-263.2383728027344,829.6151733398438,-1751.9337158203125,-117.8460693359375,538.32763671875,-1748.8868408203125,-261.13592529296875,537.2452392578125,-1781.7987060546875,-258.515869140625,673.4749755859375,-1784.03173828125,-118.03016662597656,674.6022338867188,-1740.87255859375,-492.7071838378906,527.0109252929688,-1744.426513671875,-632.9133911132812,521.1414794921875,-1766.641845703125,-636.9962768554688,663.9322509765625,-1772.7099609375,-493.07281494140625,662.0969848632812,-1784.622802734375,-490.23468017578125,713.58740234375,-1778.4686279296875,-633.0345458984375,718.4946899414062,-1808.0001220703125,-632.4042358398438,857.4872436523438,-1811.94873046875,-492.7413024902344,853.8153076171875,-1795.7423095703125,-116.74588775634766,724.2241821289062,-1818.6370849609375,-264.0980529785156,861.1249389648438,-1825.2369384765625,-117.47696685791016,862.6016235351562,-1794.7083740234375,-258.91796875,720.0789794921875
1983,9.91,-594.44775390625,-493.8074951171875,884.2149658203125,-574.8389282226562,-525.8356323242188,830.4585571289062,-531.1595458984375,-534.6195068359375,847.6373901367188,-500.7730712890625,-290.3428955078125,877.0785522460938,-546.0828247070312,-263.9337463378906,853.933349609375,-481.3354797363281,-263.2427978515625,829.6463012695312,-1751.87548828125,-117.86486053466797,538.396484375,-1748.9036865234375,-261.10858154296875,537.2006225585938,-1781.806640625,-258.4761962890625,673.4835815429688,-1783.9864501953125,-118.09490966796875,674.6893920898438,-1740.6824951171875,-492.79473876953125,527.0667114257812,-1744.388916015625,-632.8871459960938,521.1803588867188,-1766.8448486328125,-636.8801879882812,663.9384155273438,-1772.6514892578125,-493.14056396484375,662.1880493164062,-1784.6431884765625,-490.2572326660156,713.58203125,-1778.4996337890625,-633.0423583984375,718.5133056640625,-1808.031982421875,-632.4066772460938,857.5027465820312,-1811.9832763671875,-492.77001953125,853.7755737304688,-1795.827880859375,-116.73848724365234,724.2207641601562,-1822.7103271484375,-260.4884338378906,860.133056640625,-1825.203369140625,-117.5196304321289,862.5899658203125,-1794.6717529296875,-258.9387512207031,720.0632934570312
1984,9.915,-594.4557495117188,-493.7943115234375,884.23486328125,-575.96044921875,-527.7366943359375,832.5831909179688,-531.1354370117188,-534.6036376953125,847.6065063476562,-500.7380065917969,-290.32708740234375,877.0444946289062,-546.075439453125,-263.9310302734375,853.9135131835938,-481.3299255371094,-263.2516174316406,829.6383666992188,-1751.9345703125,-117.86344909667969,538.4012451171875,-1748.89013671875,-261.1328125,537.2772827148438,-1781.7716064453125,-258.414306640625,673.4271240234375,-1783.9495849609375,-118.10244750976562,674.573486328125,-1740.8623046875,-492.7427062988281,527.0394287109375,-1744.407470703125,-633.033203125,521.1472778320312,-1766.7874755859375,-636.8989868164062,663.9290771484375,-1772.65869140625,-493.1034240722656,662.1076049804688,-1784.6514892578125,-490.26666259765625,713.5587158203125,-1778.437255859375,-633.0418090820312,718.512939453125,-1808.0106201171875,-632.3477172851562,857.4302978515625,-1811.9444580078125,-492.7082824707031,853.8394775390625,-1795.786376953125,-116.736572265625,724.2071533203125,-1818.6234130859375,-264.0849914550781,861.0941772460938,-1825.27392578125,-117.43831634521484,862.5977172851562,-1794.702392578125,-258.828369140625,720.07958984375
1985,9.92,-594.5078125,-493.8194274902344,884.2510375976562,-573.272216796875,-524.0343627929688,828.58447265625,-531.1194458007812,-534.5714721679688,847.5806274414062,-500.6763916015625,-290.3467102050781,876.9961547851562,-546.0236206054688,-263.94500732421875,853.9044799804688,-481.2848815917969,-263.2348327636719,829.6160278320312,-1751.786376953125,-117.92676544189453,538.4148559570312,-1748.875,-261.12908935546875,537.2615356445312,-1781.79638671875,-258.3617858886719,673.4053344726562,-1783.96630859375,-118.11953735351562,674.6389770507812,-1741.2255859375,-492.50140380859375,526.7733154296875,-1744.431884765625,-632.9639892578125,521.1026000976562,-1766.79248046875,-636.9039306640625,664.0463256835938,-1772.7159423828125,-493.16021728515625,662.22265625,-1784.6458740234375,-490.41119384765625,713.7197875976562,-1778.4130859375,-633.0398559570312,718.5072631835938,-1807.9888916015625,-632.3840942382812,857.4359130859375,-1811.9259033203125,-492.68218994140625,853.7191162109375,-1795.7958984375,-116.68666076660156,724.2172241210938,-1818.6837158203125,-264.1360168457031,861.5181884765625,-1825.290283203125,-117.4819107055664,862.629638671875,-1794.71240234375,-258.9674987792969,720.0960083007812
1986,9.925,-594.495361328125,-493.8294982910156,884.275634765625,-575.4674072265625,-526.843017578125,831.64501953125,-531.0961303710938,-534.5787353515625,847.5675659179688,-500.75042724609375,-290.3517761230469,877.0321044921875,-546.0638427734375,-263.8977355957031,853.8955688476562,-481.30596923828125,-263.2146911621094,829.60888671875,-1751.742431640625,-117.92472076416016,538.4556884765625,-1748.892333984375,-261.1189880371094,537.2752685546875,-1781.8955078125,-258.3952331542969,673.443359375,-1784.02685546875,-118.01724243164062,674.60595703125,-1741.090576171875,-492.537353515625,526.7196044921875,-1744.4046630859375,-632.9242553710938,521.1387329101562,-1766.7607421875,-636.9445190429688,664.0267944335938,-1772.7091064453125,-493.0596008300781,662.1065063476562,-1784.63671875,-490.2064514160156,713.531494140625,-1778.3924560546875,-633.1171875,718.5396728515625,-1808.012451171875,-632.36376953125,857.4464111328125,-1811.9267578125,-492.7060546875,853.7534790039062,-1795.7906494140625,-116.6542739868164,724.1770629882812,-1818.640380859375,-264.06927490234375,861.0462036132812,-1825.2244873046875,-117.58192443847656,862.6520385742188,-1794.670654296875,-258.85797119140625,720.1084594726562
1987,9.93,-594.4774780273438,-493.826171875,884.2353515625,-576.2620849609375,-527.994873046875,832.9415283203125,-531.2034912109375,-534.6273193359375,847.6382446289062,-500.7289123535156,-290.33837890625,877.0946044921875,-546.0906372070312,-263.9258117675781,853.9041137695312,-481.31658935546875,-263.2258605957031,829.6136474609375,-1751.78125,-117.92367553710938,538.4486694335938,-1748.8922119140625,-261.138427734375,537.270263671875,-1781.770751953125,-258.5544738769531,673.4856567382812,-1783.996826171875,-118.15421295166016,674.6533813476562,-1740.8499755859375,-492.7186584472656,526.9323120117188,-1744.433349609375,-632.9175415039062,521.1033935546875,-1766.76025390625,-636.872802734375,663.8849487304688,-1772.708984375,-493.2247314453125,662.3007202148438,-1784.6734619140625,-490.37652587890625,713.64013671875,-1778.46533203125,-632.9924926757812,718.5004272460938,-1808.0133056640625,-632.3204956054688,857.4190673828125,-1811.9337158203125,-492.6363830566406,853.7391967773438,-1795.815185546875,-116.61692810058594,724.1509399414062,-1818.6295166015625,-264.13336181640625,861.0985717773438,-1825.2562255859375,-117.55174255371094,862.6694946289062,-1794.6839599609375,-258.8507080078125,720.1128540039062
1988,9.935,-594.5053100585938,-493.8273620605469,884.26708984375,-574.9568481445312,-525.8959350585938,830.5933227539062,-531.153076171875,-534.5691528320312,847.5992431640625,-500.7232666015625,-290.33831787109375,877.0332641601562,-546.0524291992188,-263.951416015625,853.9053344726562,-481.2872619628906,-263.22540283203125,829.610595703125,-1751.760986328125,-117.9103775024414,538.4755249023438,-1748.86572265625,-261.0866394042969,537.266845703125,-1781.7801513671875,-258.5516662597656,673.4832153320312,-1784.0235595703125,-118.09728240966797,674.60986328125,-1740.9486083984375,-492.6768798828125,526.8603515625,-1744.427734375,-632.916259765625,521.1452026367188,-1766.9449462890625,-636.8024291992188,663.8270263671875,-1772.684326171875,-493.1269226074219,662.2105712890625,-1784.6986083984375,-490.1895751953125,713.48046875,-1778.3748779296875,-633.0731201171875,718.5227661132812,-1807.9830322265625,-632.4017333984375,857.4677734375,-1811.954345703125,-492.5978088378906,853.7638549804688,-1795.8328857421875,-116.68407440185547,724.192626953125,-1818.518310546875,-264.46258544921875,860.8167724609375,-1825.258056640625,-117.47245025634766,862.5346069335938,-1794.73193359375,-259.0116882324219,720.0284423828125
1989,9.94,-594.535888671875,-493.8543395996094,884.2892456054688,-573.0909423828125,-523.8986206054688,828.5166015625,-531.1416625976562,-534.5606079101562,847.5679321289062,-500.71820068359375,-290.3571472167969,876.9813842773438,-546.0548095703125,-263.93212890625,853.8956298828125,-481.293701171875,-263.2414855957031,829.6141357421875,-1751.935791015625,-117.82360076904297,538.381591796875,-1748.8868408203125,-261.1264953613281,537.24755859375,-1781.77783203125,-258.52020263671875,673.4744262695312,-1784.02001953125,-118.07579803466797,674.6409912109375,-1740.90673828125,-492.67779541015625,526.9125366210938,-1744.4537353515625,-632.9076538085938,521.1129760742188,-1766.7197265625,-636.9037475585938,663.9398193359375,-1772.7083740234375,-493.25579833984375,662.310302734375,-1784.6767578125,-490.2462463378906,713.5220336914062,-1778.34033203125,-633.103271484375,718.5404052734375,-1807.996337890625,-632.4078979492188,857.4857177734375,-1811.9486083984375,-492.7232360839844,853.8543090820312,-1795.7906494140625,-116.72476196289062,724.191162109375,-1822.6822509765625,-260.7045593261719,860.2658081054688,-1825.2139892578125,-117.61821746826172,862.7186889648438,-1794.65283203125,-258.88641357421875,720.1619873046875
